Time,PTSI,VSI,VCPI,Frequency,df/dt,Voltage
69.101665,0.1046282668,0.9348781354,0.0632887017,49.522422,-0.0009,0.955526
69.111665,0.1046282668,0.9348781554,0.0632887017,49.522413,-0.0009,0.955526
69.121665,0.1046282668,0.9348781729,0.0632887017,49.522404,-0.001,0.955526
69.131665,0.1046282668,0.9348781729,0.0632887017,49.522394,-0.0009,0.955526
69.141665,0.1046282668,0.9348781729,0.0632887017,49.522385,-0.0009,0.955526
69.151665,0.1046282668,0.9348781728,0.0632887017,49.522376,-0.001,0.955526
69.161665,0.1046282668,0.9348782079,0.0632887017,49.522366,-0.0009,0.955526
69.171665,0.1046282668,0.9348782079,0.0632887017,49.522357,-0.001,0.955526
69.181665,0.1046282668,0.9348782079,0.0632887017,49.522347,-0.0009,0.955526
69.191665,0.1046282668,0.9348782254,0.0632887017,49.522338,-0.0009,0.955526
69.201665,0.1046282668,0.9348782254,0.0632887017,49.522329,-0.001,0.955526
69.211665,0.1046282668,0.9348782254,0.0632887017,49.522319,-0.0009,0.955526
69.221665,0.1046282668,0.9348782253,0.0632887017,49.52231,-0.0009,0.955526
69.231665,0.1046282668,0.9348782429,0.0632887017,49.522301,-0.001,0.955526
69.241665,0.1046282668,0.9348782429,0.0632887017,49.522291,-0.0009,0.955526
69.251665,0.1046282668,0.9348782604,0.0632887017,49.522282,-0.0009,0.955526
69.261665,0.1046282668,0.9348782603,0.0632887017,49.522273,-0.001,0.955526
69.271665,0.1046282668,0.9348782578,0.0632887017,49.522263,-0.0009,0.955526
69.281665,0.1046282668,0.9348782578,0.0632887017,49.522254,-0.0009,0.955526
69.291665,0.1046282668,0.9348782578,0.0632887017,49.522245,-0.0009,0.955526
69.301665,0.1046282668,0.9348782578,0.0632887017,49.522236,-0.001,0.955526
69.311665,0.1046282668,0.9348782753,0.0632887017,49.522226,-0.0009,0.955526
69.321665,0.1046282668,0.9348782753,0.0632887017,49.522217,-0.0009,0.955526
69.331665,0.1046282668,0.9348782753,0.0632887017,49.522208,-0.001,0.955526
69.341665,0.1046282668,0.9348782952,0.0632887017,49.522198,-0.0009,0.955526
69.351665,0.1046282668,0.9348783303,0.0632887017,49.522189,-0.0009,0.955526
69.361665,0.1046282668,0.9348783303,0.0632887017,49.52218,-0.0009,0.955526
69.371665,0.1046282668,0.9348783303,0.0632887017,49.522171,-0.001,0.955526
69.381665,0.1046282668,0.9348783303,0.0632887017,49.522161,-0.0009,0.955526
69.391665,0.1046282668,0.9348783478,0.0632887017,49.522152,-0.0009,0.955526
69.401665,0.1046282668,0.9348783478,0.0632887017,49.522143,-0.001,0.955526
69.411665,0.1046282668,0.9348783478,0.0632887017,49.522133,-0.0009,0.955526
69.421665,0.1046282668,0.9348783653,0.0632887017,49.522124,-0.0009,0.955526
69.431665,0.1160548145,0.9420138815,0.0632887017,49.522115,-0.0009,0.955526
69.441665,0.1160548145,0.9420137601,0.0632898145,49.522106,-0.001,0.955525
69.451665,0.1160548145,0.9420137757,0.0632898145,49.522096,-0.0009,0.955525
69.461665,0.1160548145,0.9420137913,0.0632898145,49.522087,-0.0009,0.955525
69.471665,0.1160548145,0.9420137913,0.0632898145,49.522078,-0.0009,0.955525
69.481665,0.1160548145,0.9420137913,0.0632898145,49.522069,-0.001,0.955525
69.491665,0.1160548145,0.9420137912,0.0632898145,49.522059,-0.0009,0.955525
69.501665,0.1160548145,0.9420137895,0.0632898145,49.52205,-0.0009,0.955525
69.511665,0.1160548145,0.9420137895,0.0632898145,49.522041,-0.0009,0.955525
69.521665,0.1160548145,0.9420137895,0.0632898145,49.522032,-0.0009,0.955525
69.531665,0.1160548145,0.9420137895,0.0632898145,49.522023,-0.001,0.955525
69.541665,0.1160548145,0.942013805,0.0632898145,49.522013,-0.0009,0.955525
69.551665,0.1160548145,0.9420138207,0.0632898145,49.522004,-0.0009,0.955525
69.561665,0.1160548145,0.9420138206,0.0632898145,49.521995,-0.0009,0.955525
69.571665,0.1160548145,0.942013838,0.0632898145,49.521986,-0.0009,0.955525
69.581665,0.1160548145,0.9420138536,0.0632898145,49.521977,-0.001,0.955525
69.591665,0.1160548145,0.9420138536,0.0632898145,49.521967,-0.0009,0.955525
69.601665,0.1160548145,0.9420138535,0.0632898145,49.521958,-0.0009,0.955525
69.611665,0.1160548145,0.9420138535,0.0632898145,49.521949,-0.0009,0.955525
69.621665,0.1160548145,0.9420138691,0.0632898145,49.52194,-0.0009,0.955525
69.631665,0.1160548145,0.9420138691,0.0632898145,49.521931,-0.0009,0.955525
69.641665,0.1160548145,0.9420138691,0.0632898145,49.521922,-0.001,0.955525
69.651665,0.1160548145,0.9420139003,0.0632898145,49.521912,-0.0009,0.955525
69.661665,0.1160548145,0.9420139003,0.0632898145,49.521903,-0.0009,0.955525
69.671665,0.1160548145,0.9420139003,0.0632898145,49.521894,-0.0009,0.955525
69.681665,0.1160548145,0.9420139002,0.0632898145,49.521885,-0.0009,0.955525
69.691665,0.1160548145,0.9420139159,0.0632898145,49.521876,-0.0009,0.955525
69.701665,0.1160548145,0.9420139159,0.0632898145,49.521867,-0.001,0.955525
69.711665,0.1160548145,0.9420139159,0.0632898145,49.521857,-0.0009,0.955525
69.721665,0.1160548145,0.9420139158,0.0632898145,49.521848,-0.0009,0.955525
69.731665,0.1160548145,0.9420139141,0.0632898145,49.521839,-0.0009,0.955525
69.741665,0.1160548145,0.9420139297,0.0632898145,49.52183,-0.0009,0.955525
69.751665,0.1160548145,0.9420139296,0.0632898145,49.521821,-0.0009,0.955525
69.761665,0.1160548145,0.9420139296,0.0632898145,49.521812,-0.0009,0.955525
69.771665,0.1160548145,0.9420139452,0.0632898145,49.521803,-0.0009,0.955525
69.781665,0.1086766688,0.9381569586,0.0632898145,49.521794,-0.001,0.955525
69.791665,0.1086766688,0.9381568291,0.0632909273,49.521784,-0.0009,0.955524
69.801665,0.1086766688,0.9381568475,0.0632909273,49.521775,-0.0009,0.955524
69.811665,0.1086766688,0.9381568641,0.0632909273,49.521766,-0.0009,0.955524
69.821665,0.1086766688,0.9381568641,0.0632909273,49.521757,-0.0009,0.955524
69.831665,0.1086766688,0.938156864,0.0632909273,49.521748,-0.0009,0.955524
69.841665,0.1086766688,0.9381568807,0.0632909273,49.521739,-0.0009,0.955524
69.851665,0.1086766688,0.9381568973,0.0632909273,49.52173,-0.0009,0.955524
69.861665,0.1086766688,0.9381568973,0.0632909273,49.521721,-0.0009,0.955524
69.871665,0.1086766688,0.9381568973,0.0632909273,49.521712,-0.0009,0.955524
69.881665,0.1086766688,0.9381568973,0.0632909273,49.521703,-0.0009,0.955524
69.891665,0.1086766688,0.9381569139,0.0632909273,49.521694,-0.001,0.955524
69.901665,0.1086766688,0.9381569139,0.0632909273,49.521684,-0.0009,0.955524
69.911665,0.1086766688,0.9381569139,0.0632909273,49.521675,-0.0009,0.955524
69.921665,0.1086766688,0.9381569139,0.0632909273,49.521666,-0.0009,0.955524
69.931665,0.1086766688,0.9381569305,0.0632909273,49.521657,-0.0009,0.955524
69.941665,0.1086766688,0.9381569472,0.0632909273,49.521648,-0.0009,0.955524
69.951665,0.1086766688,0.9381569471,0.0632909273,49.521639,-0.0009,0.955524
69.961665,0.1086766688,0.9381569471,0.0632909273,49.52163,-0.0009,0.955524
69.971665,0.1086766688,0.9381569454,0.0632909273,49.521621,-0.0009,0.955524
69.981665,0.1086766688,0.9381569453,0.0632909273,49.521612,-0.0009,0.955524
69.991665,0.1086766688,0.9381569453,0.0632909273,49.521603,-0.0009,0.955524
70.001665,0.1086766688,0.9381569453,0.0632909273,49.521594,-0.0009,0.955524
70.011665,0.1086766688,0.938156962,0.0632909273,49.521585,-0.0009,0.955524
70.021665,0.1086766688,0.9381569619,0.0632909273,49.521576,-0.0009,0.955524
70.031665,0.1086766688,0.9381569803,0.0632909273,49.521567,-0.0009,0.955524
70.041665,0.1086766688,0.9381569803,0.0632909273,49.521558,-0.0009,0.955524
70.051665,0.1086766688,0.9381570136,0.0632909273,49.521549,-0.0009,0.955524
70.061665,0.1086766688,0.9381570136,0.0632909273,49.52154,-0.0009,0.955524
70.071665,0.1086766688,0.9381570136,0.0632909273,49.521531,-0.0009,0.955524
70.081665,0.1086766688,0.9381570136,0.0632909273,49.521522,-0.0009,0.955524
70.091665,0.1086766688,0.9381570302,0.0632909273,49.521513,-0.0009,0.955524
70.101665,0.1086766688,0.9381570302,0.0632909273,49.521504,-0.0009,0.955524
70.111665,0.1086766688,0.9381570302,0.0632909273,49.521495,-0.0009,0.955524
70.121665,0.1086766688,0.9381570468,0.0632909273,49.521486,-0.0009,0.955524
70.131665,0.1086766688,0.9381570468,0.0632909273,49.521477,-0.0009,0.955524
70.141665,0.0970699918,0.9298597526,0.0632909273,49.521468,-0.0009,0.955524
70.151665,0.0970699918,0.9298596246,0.0632920401,49.521459,-0.0009,0.955523
70.161665,0.0970699918,0.9298596435,0.0632920401,49.52145,-0.0009,0.955523
70.171665,0.0970699918,0.9298596435,0.0632920401,49.521441,-0.0009,0.955523
70.181665,0.0970699918,0.9298596435,0.0632920401,49.521432,-0.0009,0.955523
70.191665,0.0970699918,0.9298596435,0.0632920401,49.521423,-0.0009,0.955523
70.201665,0.0970699918,0.9298596409,0.0632920401,49.521414,-0.0009,0.955523
70.211665,0.0970699918,0.9298596409,0.0632920401,49.521405,-0.0009,0.955523
70.221665,0.0970699918,0.9298596409,0.0632920401,49.521396,-0.0009,0.955523
70.231665,0.0970699918,0.9298596408,0.0632920401,49.521387,-0.0009,0.955523
70.241665,0.0970699918,0.9298596597,0.0632920401,49.521378,-0.0008,0.955523
70.251665,0.0970699918,0.9298596786,0.0632920401,49.52137,-0.0009,0.955523
70.261665,0.0970699918,0.9298596785,0.0632920401,49.521361,-0.0009,0.955523
70.271665,0.0970699918,0.9298597,0.0632920401,49.521352,-0.0009,0.955523
70.281665,0.0970699918,0.9298597189,0.0632920401,49.521343,-0.0009,0.955523
70.291665,0.0970699918,0.9298597189,0.0632920401,49.521334,-0.0009,0.955523
70.301665,0.0970699918,0.9298597188,0.0632920401,49.521325,-0.0009,0.955523
70.311665,0.0970699918,0.9298597188,0.0632920401,49.521316,-0.0009,0.955523
70.321665,0.0970699918,0.9298597377,0.0632920401,49.521307,-0.0009,0.955523
70.331665,0.0970699918,0.9298597376,0.0632920401,49.521298,-0.0009,0.955523
70.341665,0.0970699918,0.9298597376,0.0632920401,49.521289,-0.0009,0.955523
70.351665,0.0970699918,0.9298597565,0.0632920401,49.52128,-0.0008,0.955523
70.361665,0.0970699918,0.9298597754,0.0632920401,49.521272,-0.0009,0.955523
70.371665,0.0970699918,0.9298597753,0.0632920401,49.521263,-0.0009,0.955523
70.381665,0.0970699918,0.9298597753,0.0632920401,49.521254,-0.0009,0.955523
70.391665,0.0970699918,0.9298597753,0.0632920401,49.521245,-0.0009,0.955523
70.401665,0.0970699918,0.9298597942,0.0632920401,49.521236,-0.0009,0.955523
70.411665,0.0970699918,0.9298597942,0.0632920401,49.521227,-0.0009,0.955523
70.421665,0.0970699918,0.9298597942,0.0632920401,49.521218,-0.0009,0.955523
70.431665,0.0970699918,0.9298597941,0.0632920401,49.521209,-0.0008,0.955523
70.441665,0.0970699918,0.9298597915,0.0632920401,49.521201,-0.0009,0.955523
70.451665,0.0970699918,0.9298598104,0.0632920401,49.521192,-0.0009,0.955523
70.461665,0.0970699918,0.9298598104,0.0632920401,49.521183,-0.0009,0.955523
70.471665,0.0970699918,0.9298598104,0.0632920401,49.521174,-0.0009,0.955523
70.481665,0.0970699918,0.9298598293,0.0632920401,49.521165,-0.0009,0.955523
70.491665,0.0970699918,0.9298598292,0.0632920401,49.521156,-0.0009,0.955523
70.501665,0.0947926428,0.9286286577,0.0632920401,49.521147,-0.0008,0.955523
70.511665,0.0947926428,0.9286285083,0.0632931529,49.521139,-0.0009,0.955522
70.521665,0.0947926428,0.9286285275,0.0632931529,49.52113,-0.0009,0.955522
70.531665,0.0947926428,0.9286285274,0.0632931529,49.521121,-0.0009,0.955522
70.541665,0.0947926428,0.9286285274,0.0632931529,49.521112,-0.0009,0.955522
70.551665,0.0947926428,0.9286285466,0.0632931529,49.521103,-0.0008,0.955522
70.561665,0.0947926428,0.9286285658,0.0632931529,49.521095,-0.0009,0.955522
70.571665,0.0947926428,0.9286285658,0.0632931529,49.521086,-0.0009,0.955522
70.581665,0.0947926428,0.9286285658,0.0632931529,49.521077,-0.0009,0.955522
70.591665,0.0947926428,0.9286285658,0.0632931529,49.521068,-0.0009,0.955522
70.601665,0.0947926428,0.928628585,0.0632931529,49.521059,-0.0008,0.955522
70.611665,0.0947926428,0.928628585,0.0632931529,49.521051,-0.0009,0.955522
70.621665,0.0947926428,0.928628585,0.0632931529,49.521042,-0.0009,0.955522
70.631665,0.0947926428,0.9286285849,0.0632931529,49.521033,-0.0009,0.955522
70.641665,0.0947926428,0.9286286041,0.0632931529,49.521024,-0.0009,0.955522
70.651665,0.0947926428,0.9286286041,0.0632931529,49.521015,-0.0008,0.955522
70.661665,0.0947926428,0.9286286233,0.0632931529,49.521007,-0.0009,0.955522
70.671665,0.0947926428,0.9286286233,0.0632931529,49.520998,-0.0009,0.955522
70.681665,0.0947926428,0.9286286018,0.0632931529,49.520989,-0.0009,0.955522
70.691665,0.0947926428,0.928628621,0.0632931529,49.52098,-0.0008,0.955522
70.701665,0.0947926428,0.928628621,0.0632931529,49.520972,-0.0009,0.955522
70.711665,0.0947926428,0.928628621,0.0632931529,49.520963,-0.0009,0.955522
70.721665,0.0947926428,0.928628621,0.0632931529,49.520954,-0.0009,0.955522
70.731665,0.0947926428,0.9286286401,0.0632931529,49.520945,-0.0008,0.955522
70.741665,0.0947926428,0.9286286616,0.0632931529,49.520937,-0.0009,0.955522
70.751665,0.0947926428,0.9286286616,0.0632931529,49.520928,-0.0009,0.955522
70.761665,0.0947926428,0.9286286808,0.0632931529,49.520919,-0.0009,0.955522
70.771665,0.0947926428,0.9286287,0.0632931529,49.52091,-0.0008,0.955522
70.781665,0.0947926428,0.9286287,0.0632931529,49.520902,-0.0009,0.955522
70.791665,0.0947926428,0.9286287,0.0632931529,49.520893,-0.0009,0.955522
70.801665,0.0947926428,0.9286287,0.0632931529,49.520884,-0.0009,0.955522
70.811665,0.0947926428,0.9286287191,0.0632931529,49.520875,-0.0008,0.955522
70.821665,0.0947926428,0.9286287191,0.0632931529,49.520867,-0.0009,0.955522
70.831665,0.0947926428,0.9286287191,0.0632931529,49.520858,-0.0009,0.955522
70.841665,0.0947926428,0.9286287191,0.0632931529,49.520849,-0.0008,0.955522
70.851665,0.0947926428,0.9286287382,0.0632931529,49.520841,-0.0009,0.955522
70.861665,0.0947926428,0.9286287382,0.0632931529,49.520832,-0.0009,0.955522
70.871665,0.0947907526,0.9286273448,0.0632931529,49.520823,-0.0008,0.955522
70.881665,0.0947907526,0.9286271955,0.0632942656,49.520815,-0.0009,0.955521
70.891665,0.0947907526,0.9286272146,0.0632942656,49.520806,-0.0009,0.955521
70.901665,0.0947907526,0.9286272146,0.0632942656,49.520797,-0.0009,0.955521
70.911665,0.0947907526,0.9286272146,0.0632942656,49.520788,-0.0008,0.955521
70.921665,0.0947907526,0.9286271932,0.0632942656,49.52078,-0.0009,0.955521
70.931665,0.0947907526,0.9286272123,0.0632942656,49.520771,-0.0009,0.955521
70.941665,0.0947907526,0.9286272123,0.0632942656,49.520762,-0.0008,0.955521
70.951665,0.0947907526,0.9286272123,0.0632942656,49.520754,-0.0009,0.955521
70.961665,0.0947907526,0.9286272123,0.0632942656,49.520745,-0.0009,0.955521
70.971665,0.0947907526,0.9286272507,0.0632942656,49.520736,-0.0008,0.955521
70.981665,0.0947907526,0.9286272507,0.0632942656,49.520728,-0.0009,0.955521
70.991665,0.0947907526,0.9286272721,0.0632942656,49.520719,-0.0008,0.955521
71.001665,0.0947907526,0.9286272721,0.0632942656,49.520711,-0.0009,0.955521
71.011665,0.0947907526,0.9286272913,0.0632942656,49.520702,-0.0009,0.955521
71.021665,0.0947907526,0.9286272913,0.0632942656,49.520693,-0.0008,0.955521
71.031665,0.0947907526,0.9286272913,0.0632942656,49.520685,-0.0009,0.955521
71.041665,0.0947907526,0.9286272912,0.0632942656,49.520676,-0.0009,0.955521
71.051665,0.0947907526,0.9286273104,0.0632942656,49.520667,-0.0008,0.955521
71.061665,0.0947907526,0.9286273104,0.0632942656,49.520659,-0.0009,0.955521
71.071665,0.0947907526,0.9286273104,0.0632942656,49.52065,-0.0009,0.955521
71.081665,0.0947907526,0.9286273296,0.0632942656,49.520641,-0.0008,0.955521
71.091665,0.0947907526,0.9286273488,0.0632942656,49.520633,-0.0009,0.955521
71.101665,0.0947907526,0.9286273488,0.0632942656,49.520624,-0.0008,0.955521
71.111665,0.0947907526,0.9286273488,0.0632942656,49.520616,-0.0009,0.955521
71.121665,0.0947907526,0.9286273488,0.0632942656,49.520607,-0.0009,0.955521
71.131665,0.0947907526,0.9286273487,0.0632942656,49.520598,-0.0008,0.955521
71.141665,0.0947907526,0.928627368,0.0632942656,49.52059,-0.0009,0.955521
71.151665,0.0947907526,0.9286273679,0.0632942656,49.520581,-0.0008,0.955521
71.161665,0.0947907526,0.9286273679,0.0632942656,49.520573,-0.0009,0.955521
71.171665,0.0947907526,0.9286273464,0.0632942656,49.520564,-0.0009,0.955521
71.181665,0.0947907526,0.9286273848,0.0632942656,49.520555,-0.0008,0.955521
71.191665,0.0947907526,0.9286273848,0.0632942656,49.520547,-0.0009,0.955521
71.201665,0.0947907526,0.9286273848,0.0632942656,49.520538,-0.0008,0.955521
71.211665,0.0947907526,0.9286273848,0.0632942656,49.52053,-0.0009,0.955521
71.221665,0.0947907526,0.928627404,0.0632942656,49.520521,-0.0008,0.955521
71.231665,0.0947907526,0.9286274255,0.0632942656,49.520513,-0.0009,0.955521
71.241665,0.0947908167,0.9286274589,0.0632942656,49.520504,-0.0008,0.955521
71.251665,0.0947908167,0.9286273095,0.0632953784,49.520496,-0.0009,0.95552
71.261665,0.0947908167,0.9286273287,0.0632953784,49.520487,-0.0009,0.95552
71.271665,0.0947908167,0.9286273287,0.0632953784,49.520478,-0.0008,0.95552
71.281665,0.0947908167,0.9286273287,0.0632953784,49.52047,-0.0009,0.95552
71.291665,0.0947908167,0.9286273479,0.0632953784,49.520461,-0.0008,0.95552
71.301665,0.0947908167,0.928627367,0.0632953784,49.520453,-0.0009,0.95552
71.311665,0.0947908167,0.928627367,0.0632953784,49.520444,-0.0008,0.95552
71.321665,0.0947908167,0.928627367,0.0632953784,49.520436,-0.0009,0.95552
71.331665,0.0947908167,0.928627367,0.0632953784,49.520427,-0.0008,0.95552
71.341665,0.0947908167,0.9286273862,0.0632953784,49.520419,-0.0009,0.95552
71.351665,0.0947908167,0.9286273862,0.0632953784,49.52041,-0.0008,0.95552
71.361665,0.0947908167,0.9286273862,0.0632953784,49.520402,-0.0009,0.95552
71.371665,0.0947908167,0.9286273862,0.0632953784,49.520393,-0.0008,0.95552
71.381665,0.0947908167,0.9286274053,0.0632953784,49.520385,-0.0009,0.95552
71.391665,0.0947908167,0.9286274245,0.0632953784,49.520376,-0.0008,0.95552
71.401665,0.0947908167,0.9286274245,0.0632953784,49.520368,-0.0009,0.95552
71.411665,0.0947908167,0.9286274245,0.0632953784,49.520359,-0.0008,0.95552
71.421665,0.0947908167,0.928627403,0.0632953784,49.520351,-0.0009,0.95552
71.431665,0.0947908167,0.9286274223,0.0632953784,49.520342,-0.0008,0.95552
71.441665,0.0947908167,0.9286274223,0.0632953784,49.520334,-0.0009,0.95552
71.451665,0.0947908167,0.9286274223,0.0632953784,49.520325,-0.0008,0.95552
71.461665,0.0947908167,0.9286274222,0.0632953784,49.520317,-0.0009,0.95552
71.471665,0.0947908167,0.9286274414,0.0632953784,49.520308,-0.0008,0.95552
71.481665,0.0947908167,0.9286274628,0.0632953784,49.5203,-0.0009,0.95552
71.491665,0.0947908167,0.9286274628,0.0632953784,49.520291,-0.0008,0.95552
71.501665,0.0947908167,0.928627482,0.0632953784,49.520283,-0.0009,0.95552
71.511665,0.0947908167,0.9286275012,0.0632953784,49.520274,-0.0008,0.95552
71.521665,0.0947908167,0.9286275012,0.0632953784,49.520266,-0.0008,0.95552
71.531665,0.0947908167,0.9286275012,0.0632953784,49.520258,-0.0009,0.95552
71.541665,0.0947908167,0.9286275012,0.0632953784,49.520249,-0.0008,0.95552
71.551665,0.0947908167,0.9286275204,0.0632953784,49.520241,-0.0009,0.95552
71.561665,0.0947908167,0.9286275204,0.0632953784,49.520232,-0.0008,0.95552
71.571665,0.0947908167,0.9286275203,0.0632953784,49.520224,-0.0009,0.95552
71.581665,0.0947908167,0.9286275203,0.0632953784,49.520215,-0.0008,0.95552
71.591665,0.0947908167,0.9286275395,0.0632953784,49.520207,-0.0009,0.95552
71.601665,0.0947908167,0.9286275395,0.0632953784,49.520198,-0.0008,0.95552
71.611665,0.0947908167,0.9286275587,0.0632953784,49.52019,-0.0008,0.95552
71.621665,0.0947908824,0.9286275931,0.0632953784,49.520182,-0.0009,0.95552
71.631665,0.0947908824,0.9286274436,0.0632964912,49.520173,-0.0008,0.955519
71.641665,0.0947908824,0.9286274629,0.0632964912,49.520165,-0.0009,0.955519
71.651665,0.0947908824,0.9286274629,0.0632964912,49.520156,-0.0008,0.955519
71.661665,0.0947908824,0.9286274629,0.0632964912,49.520148,-0.0008,0.955519
71.671665,0.0947908824,0.9286274413,0.0632964912,49.52014,-0.0009,0.955519
71.681665,0.0947908824,0.9286274605,0.0632964912,49.520131,-0.0008,0.955519
71.691665,0.0947908824,0.9286274605,0.0632964912,49.520123,-0.0009,0.955519
71.701665,0.0947908824,0.9286274605,0.0632964912,49.520114,-0.0008,0.955519
71.711665,0.0947908824,0.9286274605,0.0632964912,49.520106,-0.0008,0.955519
71.721665,0.0947908824,0.9286274989,0.0632964912,49.520098,-0.0009,0.955519
71.731665,0.0947908824,0.9286275204,0.0632964912,49.520089,-0.0008,0.955519
71.741665,0.0947908824,0.9286275204,0.0632964912,49.520081,-0.0008,0.955519
71.751665,0.0947908824,0.9286275203,0.0632964912,49.520073,-0.0009,0.955519
71.761665,0.0947908824,0.9286275395,0.0632964912,49.520064,-0.0008,0.955519
71.771665,0.0947908824,0.9286275395,0.0632964912,49.520056,-0.0009,0.955519
71.781665,0.0947908824,0.9286275395,0.0632964912,49.520047,-0.0008,0.955519
71.791665,0.0947908824,0.9286275394,0.0632964912,49.520039,-0.0008,0.955519
71.801665,0.0947908824,0.9286275394,0.0632964912,49.520031,-0.0009,0.955519
71.811665,0.0947908824,0.9286275586,0.0632964912,49.520022,-0.0008,0.955519
71.821665,0.0947908824,0.9286275586,0.0632964912,49.520014,-0.0008,0.955519
71.831665,0.0947908824,0.9286275779,0.0632964912,49.520006,-0.0009,0.955519
71.841665,0.0947908824,0.9286275778,0.0632964912,49.519997,-0.0008,0.955519
71.851665,0.0947908824,0.928627597,0.0632964912,49.519989,-0.0008,0.955519
71.861665,0.0947908824,0.928627597,0.0632964912,49.519981,-0.0009,0.955519
71.871665,0.0947908824,0.928627597,0.0632964912,49.519972,-0.0008,0.955519
71.881665,0.0947908824,0.928627597,0.0632964912,49.519964,-0.0008,0.955519
71.891665,0.0947908824,0.9286276161,0.0632964912,49.519956,-0.0009,0.955519
71.901665,0.0947908824,0.9286276161,0.0632964912,49.519947,-0.0008,0.955519
71.911665,0.0947908824,0.9286276161,0.0632964912,49.519939,-0.0008,0.955519
71.921665,0.0947908824,0.9286275946,0.0632964912,49.519931,-0.0009,0.955519
71.931665,0.0947908824,0.9286276331,0.0632964912,49.519922,-0.0008,0.955519
71.941665,0.0947908824,0.9286276331,0.0632964912,49.519914,-0.0008,0.955519
71.951665,0.0947908824,0.9286276331,0.0632964912,49.519906,-0.0008,0.955519
71.961665,0.0947908824,0.928627633,0.0632964912,49.519898,-0.0009,0.955519
71.971665,0.0947908824,0.928627633,0.0632964912,49.519889,-0.0008,0.955519
71.981665,0.0947908824,0.9286276737,0.0632964912,49.519881,-0.0008,0.955519
71.991665,0.0947908824,0.9286276737,0.0632964912,49.519873,-0.0009,0.955519
72.001665,0.0947908824,0.9286276736,0.0632964912,49.519864,-0.0008,0.955519
72.011665,0.0947909487,0.9286277082,0.0632964912,49.519856,-0.0008,0.955519
72.021665,0.0947909487,0.9286275781,0.063297604,49.519848,-0.0008,0.955518
72.031665,0.0947909487,0.9286275781,0.063297604,49.51984,-0.0009,0.955518
72.041665,0.0947909487,0.9286275973,0.063297604,49.519831,-0.0008,0.955518
72.051665,0.0947909487,0.9286275972,0.063297604,49.519823,-0.0008,0.955518
72.061665,0.0947909487,0.9286276165,0.063297604,49.519815,-0.0008,0.955518
72.071665,0.0947909487,0.9286276165,0.063297604,49.519807,-0.0009,0.955518
72.081665,0.0947909487,0.9286276165,0.063297604,49.519798,-0.0008,0.955518
72.091665,0.0947909487,0.9286276164,0.063297604,49.51979,-0.0008,0.955518
72.101665,0.0947909487,0.9286276164,0.063297604,49.519782,-0.0008,0.955518
72.111665,0.0947909487,0.9286276356,0.063297604,49.519774,-0.0009,0.955518
72.121665,0.0947909487,0.9286276356,0.063297604,49.519765,-0.0008,0.955518
72.131665,0.0947909487,0.9286276355,0.063297604,49.519757,-0.0008,0.955518
72.141665,0.0947909487,0.9286276355,0.063297604,49.519749,-0.0008,0.955518
72.151665,0.0947909487,0.928627674,0.063297604,49.519741,-0.0009,0.955518
72.161665,0.0947909487,0.928627674,0.063297604,49.519732,-0.0008,0.955518
72.171665,0.0947909487,0.9286276739,0.063297604,49.519724,-0.0008,0.955518
72.181665,0.0947909487,0.9286276524,0.063297604,49.519716,-0.0008,0.955518
72.191665,0.0947909487,0.9286276717,0.063297604,49.519708,-0.0008,0.955518
72.201665,0.0947909487,0.9286276717,0.063297604,49.5197,-0.0009,0.955518
72.211665,0.0947909487,0.9286276717,0.063297604,49.519691,-0.0008,0.955518
72.221665,0.0947909487,0.9286276716,0.063297604,49.519683,-0.0008,0.955518
72.231665,0.0947909487,0.9286276716,0.063297604,49.519675,-0.0008,0.955518
72.241665,0.0947909487,0.9286277122,0.063297604,49.519667,-0.0008,0.955518
72.251665,0.0947909487,0.9286277122,0.063297604,49.519659,-0.0009,0.955518
72.261665,0.0947909487,0.9286277314,0.063297604,49.51965,-0.0008,0.955518
72.271665,0.0947909487,0.9286277314,0.063297604,49.519642,-0.0008,0.955518
72.281665,0.0947909487,0.9286277506,0.063297604,49.519634,-0.0008,0.955518
72.291665,0.0947909487,0.9286277506,0.063297604,49.519626,-0.0008,0.955518
72.301665,0.0947909487,0.9286277506,0.063297604,49.519618,-0.0009,0.955518
72.311665,0.0947909487,0.9286277506,0.063297604,49.519609,-0.0008,0.955518
72.321665,0.0947909487,0.9286277697,0.063297604,49.519601,-0.0008,0.955518
72.331665,0.0947909487,0.9286277697,0.063297604,49.519593,-0.0008,0.955518
72.341665,0.0947909487,0.9286277697,0.063297604,49.519585,-0.0008,0.955518
72.351665,0.0947909487,0.9286277697,0.063297604,49.519577,-0.0008,0.955518
72.361665,0.0947909487,0.9286277697,0.063297604,49.519569,-0.0009,0.955518
72.371665,0.0947909487,0.9286277889,0.063297604,49.51956,-0.0008,0.955518
72.381665,0.0947909487,0.9286278081,0.063297604,49.519552,-0.0008,0.955518
72.391665,0.0947909487,0.9286278081,0.063297604,49.519544,-0.0008,0.955518
72.401665,0.0873604343,0.9226847552,0.063297604,49.519536,-0.0008,0.955518
72.411665,0.0873604343,0.9226846142,0.0632987168,49.519528,-0.0008,0.955517
72.421665,0.0873604343,0.9226846142,0.0632987168,49.51952,-0.0008,0.955517
72.431665,0.0873604343,0.9226846141,0.0632987168,49.519512,-0.0008,0.955517
